06:52:14.578 [main] DEBUG	appLog: Program start
06:52:16.962 [main] DEBUG	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
06:52:16.962 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
06:52:16.962 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Teacher#10]
06:52:16.962 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Teacher#10]
06:52:16.962 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([age2_4_0_] : [INTEGER]) - [27]
06:52:16.962 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name3_4_0_] : [VARCHAR]) - [Лобан Эммануил]
06:52:16.962 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([salary4_4_0_] : [INTEGER]) - [8500]
06:52:16.962 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (1 rows)
06:52:16.962 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 1
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Teacher#10]
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 27
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
06:52:16.962 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#10]] in any result-set context
06:52:16.962 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#10]] not located in load context
06:52:16.962 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Teacher.courses#10]
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Лобан Эммануил
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `salary` : value = 8500
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`salary`)  - enhanced for lazy-loading? - false
06:52:16.962 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Teacher#10]
06:52:16.962 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessingContextImpl: Skipping create subselects because there are fewer than 2 results, so query by key is more efficient.
06:52:16.962 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Releasing statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_4_0_, teacher0_.age as age2_4_0_, teacher0_.name as name3_4_0_, teacher0_.salary as salary4_4_0_ from Teachers teacher0_ where teacher0_.id=10]
06:52:16.963 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing result set [com.mysql.cj.jdbc.result.ResultSetImpl@44598ef7]
06:52:16.963 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing prepared statement [com.mysql.cj.jdbc.ClientPreparedStatement: select teacher0_.id as id1_4_0_, teacher0_.age as age2_4_0_, teacher0_.name as name3_4_0_, teacher0_.salary as salary4_4_0_ from Teachers teacher0_ where teacher0_.id=10]
06:52:16.963 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Starting after statement execution processing [AFTER_TRANSACTION]
06:52:16.963 [main] TRACE	o.h.e.i.StatefulPersistenceContext: Initializing non-lazy collections
06:52:16.963 [main] DEBUG	o.h.l.e.p.AbstractLoadPlanBasedEntityLoader: Done entity load : entities.Teacher#10
06:52:16.963 [main] INFO	appLog: - Course teacher: Лобан Эммануил
06:52:16.964 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Initializing collection [entities.Teacher.courses#10]
06:52:16.964 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Checking second-level cache
06:52:16.964 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection not cached
06:52:16.964 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Loading collection: [entities.Teacher.courses#10]
06:52:16.964 [main] DEBUG	o.h.SQL: select courses0_.teacher_id as teacher_9_0_0_, courses0_.id as id1_0_0_, courses0_.id as id1_0_1_, courses0_.description as descript2_0_1_, courses0_.duration as duration3_0_1_, courses0_.name as name4_0_1_, courses0_.price as price5_0_1_, courses0_.price_per_hour as price_pe6_0_1_, courses0_.students_count as students7_0_1_, courses0_.teacher_id as teacher_9_0_1_, courses0_.type as type8_0_1_ from Courses courses0_ where courses0_.teacher_id=?
06:52:16.964 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select courses0_.teacher_id as teacher_9_0_0_, courses0_.id as id1_0_0_, courses0_.id as id1_0_1_, courses0_.description as descript2_0_1_, courses0_.duration as duration3_0_1_, courses0_.name as name4_0_1_, courses0_.price as price5_0_1_, courses0_.price_per_hour as price_pe6_0_1_, courses0_.students_count as students7_0_1_, courses0_.teacher_id as teacher_9_0_1_, courses0_.type as type8_0_1_ from Courses courses0_ where courses0_.teacher_id=** NOT SPECIFIED **]
06:52:16.964 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select courses0_.teacher_id as teacher_9_0_0_, courses0_.id as id1_0_0_, courses0_.id as id1_0_1_, courses0_.description as descript2_0_1_, courses0_.duration as duration3_0_1_, courses0_.name as name4_0_1_, courses0_.price as price5_0_1_, courses0_.price_per_hour as price_pe6_0_1_, courses0_.students_count as students7_0_1_, courses0_.teacher_id as teacher_9_0_1_, courses0_.type as type8_0_1_ from Courses courses0_ where courses0_.teacher_id=** NOT SPECIFIED **]
06:52:16.964 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [10]
06:52:16.964 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
06:52:16.965 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering result set [com.mysql.cj.jdbc.result.ResultSetImpl@3ebc955b]
06:52:16.965 [main] DEBUG	o.h.l.p.e.p.i.ResultSetProcessorImpl: Preparing collection initializer : [entities.Teacher.courses#10]
06:52:16.965 [main] TRACE	o.h.e.l.i.LoadContexts: Constructing collection load context for result set [com.mysql.cj.jdbc.result.ResultSetImpl@3ebc955b]
06:52:16.965 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Teacher.courses#10]]
06:52:16.965 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#10]] in any result-set context
06:52:16.965 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#10]] not located in load context
06:52:16.965 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Collection not yet initialized; initializing
06:52:16.965 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Processing result set
06:52:16.965 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #0
06:52:16.965 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_1_] : [INTEGER]) - [3]
06:52:16.965 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
06:52:16.965 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Course#3]
06:52:16.965 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Course#3]
06:52:16.965 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([descript2_0_1_] : [VARCHAR]) - [Представляем вашему вниманию шикарный курс Java-разработчик]
06:52:16.965 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([duration3_0_1_] : [INTEGER]) - [5]
06:52:16.965 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_1_] : [VARCHAR]) - [Java-разработчик]
06:52:16.965 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price5_0_1_] : [INTEGER]) - [78000]
06:52:16.965 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price_pe6_0_1_] : [FLOAT]) - [15600.0]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([students7_0_1_] : [INTEGER]) - [176]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_1_] : [INTEGER]) - [10]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([type8_0_1_] : [VARCHAR]) - [PROGRAMMING]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_1_] : [VARCHAR]) - [Java-разработчик]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_0_] : [INTEGER]) - [10]
06:52:16.966 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Teacher.courses#10]
06:52:16.966 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Teacher.courses#10]]
06:52:16.966 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#10]] in any result-set context
06:52:16.966 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#10]] located in load context
06:52:16.966 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_0_] : [INTEGER]) - [3]
06:52:16.966 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#3]
06:52:16.966 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#3]
06:52:16.966 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #1
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_1_] : [INTEGER]) - [5]
06:52:16.966 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
06:52:16.966 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Course#5]
06:52:16.966 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Course#5]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([descript2_0_1_] : [VARCHAR]) - [Представляем вашему вниманию шикарный курс Python-разработчик с нуля]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([duration3_0_1_] : [INTEGER]) - [4]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_1_] : [VARCHAR]) - [Python-разработчик с нуля]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price5_0_1_] : [INTEGER]) - [60000]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price_pe6_0_1_] : [FLOAT]) - [15000.0]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([students7_0_1_] : [INTEGER]) - [396]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_1_] : [INTEGER]) - [10]
06:52:16.966 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([type8_0_1_] : [VARCHAR]) - [PROGRAMMING]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_1_] : [VARCHAR]) - [Python-разработчик с нуля]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_0_] : [INTEGER]) - [10]
06:52:16.967 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Teacher.courses#10]
06:52:16.967 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Teacher.courses#10]]
06:52:16.967 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#10]] in any result-set context
06:52:16.967 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#10]] located in load context
06:52:16.967 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_0_] : [INTEGER]) - [5]
06:52:16.967 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#5]
06:52:16.967 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#5]
06:52:16.967 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #2
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_1_] : [INTEGER]) - [10]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_0_] : [INTEGER]) - [10]
06:52:16.967 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Teacher.courses#10]
06:52:16.967 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Teacher.courses#10]]
06:52:16.967 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#10]] in any result-set context
06:52:16.967 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#10]] located in load context
06:52:16.967 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_0_] : [INTEGER]) - [10]
06:52:16.967 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#10]
06:52:16.967 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#10]
06:52:16.967 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #3
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_1_] : [INTEGER]) - [15]
06:52:16.967 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: hydrating entity state
06:52:16.967 [main] TRACE	o.h.l.p.e.p.i.EntityReferenceInitializerImpl: Initializing object from ResultSet: [entities.Course#15]
06:52:16.967 [main] TRACE	o.h.p.e.AbstractEntityPersister: Hydrating entity: [entities.Course#15]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([descript2_0_1_] : [VARCHAR]) - [Представляем вашему вниманию шикарный курс Анимация интерфейсов]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([duration3_0_1_] : [INTEGER]) - [3]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_1_] : [VARCHAR]) - [Анимация интерфейсов]
06:52:16.967 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price5_0_1_] : [INTEGER]) - [85500]
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([price_pe6_0_1_] : [FLOAT]) - [28500.0]
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([students7_0_1_] : [INTEGER]) - [275]
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_1_] : [INTEGER]) - [10]
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([type8_0_1_] : [VARCHAR]) - [DESIGN]
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([name4_0_1_] : [VARCHAR]) - [Анимация интерфейсов]
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([teacher_9_0_0_] : [INTEGER]) - [10]
06:52:16.968 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Teacher.courses#10]
06:52:16.968 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Teacher.courses#10]]
06:52:16.968 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Teacher.courses#10]] in any result-set context
06:52:16.968 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Teacher.courses#10]] located in load context
06:52:16.968 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:16.968 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_0_0_] : [INTEGER]) - [15]
06:52:16.968 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Course#15]
06:52:16.968 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Course#15]
06:52:16.968 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (4 rows)
06:52:16.968 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 3
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Course#3]
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `description` : value = Представляем вашему вниманию шикарный курс Java-разработчик
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`description`)  - enhanced for lazy-loading? - false
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `duration` : value = 5
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`duration`)  - enhanced for lazy-loading? - false
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Java-разработчик
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `price` : value = 78000
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`price`)  - enhanced for lazy-loading? - false
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `pricePerHour` : value = 15600.0
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`pricePerHour`)  - enhanced for lazy-loading? - false
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `purchases` : value = NOT NULL COLLECTION
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`purchases`)  - enhanced for lazy-loading? - false
06:52:16.968 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.purchases#entities.Course@e75]] in any result-set context
06:52:16.968 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.purchases#entities.Course@e75]] not located in load context
06:52:16.968 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.purchases#3]
06:52:16.968 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `students` : value = NOT NULL COLLECTION
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`students`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#3]] in any result-set context
06:52:16.969 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#3]] not located in load context
06:52:16.969 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.students#3]
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `studentsCount` : value = 176
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`studentsCount`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptions` : value = NOT NULL COLLECTION
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptions`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.subscriptions#3]] in any result-set context
06:52:16.969 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.subscriptions#3]] not located in load context
06:52:16.969 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.subscriptions#3]
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `teacher` : value = 10
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`teacher`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Teacher#10]
06:52:16.969 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Entity proxy found in session cache
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `type` : value = PROGRAMMING
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`type`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `_entities_Purchase_purchaseListKey_course` : value = [Ljava.lang.Object;@3830f918
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`_entities_Purchase_purchaseListKey_course`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Course#3]
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Course#5]
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `description` : value = Представляем вашему вниманию шикарный курс Python-разработчик с нуля
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`description`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `duration` : value = 4
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`duration`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Python-разработчик с нуля
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `price` : value = 60000
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`price`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `pricePerHour` : value = 15000.0
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`pricePerHour`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `purchases` : value = NOT NULL COLLECTION
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`purchases`)  - enhanced for lazy-loading? - false
06:52:16.969 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.purchases#entities.Course@eeb]] in any result-set context
06:52:16.969 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.purchases#entities.Course@eeb]] not located in load context
06:52:16.969 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.purchases#5]
06:52:16.969 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `students` : value = NOT NULL COLLECTION
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`students`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#5]] in any result-set context
06:52:16.970 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#5]] not located in load context
06:52:16.970 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.students#5]
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `studentsCount` : value = 396
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`studentsCount`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptions` : value = NOT NULL COLLECTION
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptions`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.subscriptions#5]] in any result-set context
06:52:16.970 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.subscriptions#5]] not located in load context
06:52:16.970 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Course.subscriptions#5]
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `teacher` : value = 10
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`teacher`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Teacher#10]
06:52:16.970 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Entity proxy found in session cache
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `type` : value = PROGRAMMING
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`type`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `_entities_Purchase_purchaseListKey_course` : value = [Ljava.lang.Object;@38a4e2b0
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`_entities_Purchase_purchaseListKey_course`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Course#5]
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Course#15]
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `description` : value = Представляем вашему вниманию шикарный курс Анимация интерфейсов
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`description`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `duration` : value = 3
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`duration`)  - enhanced for lazy-loading? - false
06:52:16.970 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Анимация интерфейсов
